NAME_ENGL,ISO3_CODE,group,indNum,indicator,val,url,check
Belarus,BLR,group2,4,indicator_D,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group2,4,indicator_D,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group2,4,indicator_D,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group2,4,indicator_D,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group2,4,indicator_D,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group2,4,indicator_D,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group2,4,indicator_D,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group2,4,indicator_D,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group2,5,indicator_E,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group2,5,indicator_E,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group2,5,indicator_E,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group2,5,indicator_E,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group2,5,indicator_E,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group2,5,indicator_E,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group2,5,indicator_E,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group2,5,indicator_E,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group2,5,indicator_E,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group2,5,indicator_E,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group2,5,indicator_E,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group2,5,indicator_E,62.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group2,5,indicator_E,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group2,5,indicator_E,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group2,5,indicator_E,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group2,5,indicator_E,9.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group2,5,indicator_E,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group2,5,indicator_E,13.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group2,5,indicator_E,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group2,5,indicator_E,10.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group2,5,indicator_E,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group2,5,indicator_E,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group2,5,indicator_E,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group2,5,indicator_E,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group2,5,indicator_E,42.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group2,5,indicator_E,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group2,5,indicator_E,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group2,5,indicator_E,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group2,5,indicator_E,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group2,5,indicator_E,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group2,5,indicator_E,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group2,5,indicator_E,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group2,5,indicator_E,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group2,5,indicator_E,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group2,5,indicator_E,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group2,5,indicator_E,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group2,5,indicator_E,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group2,5,indicator_E,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group2,5,indicator_E,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group2,5,indicator_E,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group2,5,indicator_E,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group2,5,indicator_E,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group2,5,indicator_E,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group2,5,indicator_E,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group2,5,indicator_E,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group2,5,indicator_E,44.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group2,5,indicator_E,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group2,5,indicator_E,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group2,5,indicator_E,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group2,5,indicator_E,7.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group2,6,indicator_F,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group2,6,indicator_F,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group2,6,indicator_F,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group2,6,indicator_F,12.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group2,6,indicator_F,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group2,6,indicator_F,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group2,6,indicator_F,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group2,6,indicator_F,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group2,6,indicator_F,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group2,6,indicator_F,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group2,6,indicator_F,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group2,6,indicator_F,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group2,6,indicator_F,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group2,6,indicator_F,19.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group2,6,indicator_F,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group2,6,indicator_F,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group2,6,indicator_F,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group2,6,indicator_F,0.823529411764706,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group2,6,indicator_F,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group2,6,indicator_F,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group2,6,indicator_F,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group2,6,indicator_F,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group2,6,indicator_F,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group2,6,indicator_F,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group2,6,indicator_F,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group2,6,indicator_F,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group2,6,indicator_F,27.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group2,6,indicator_F,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group2,6,indicator_F,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group2,6,indicator_F,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group2,6,indicator_F,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group2,6,indicator_F,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group2,6,indicator_F,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group2,6,indicator_F,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group2,6,indicator_F,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group2,6,indicator_F,13.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group2,6,indicator_F,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group2,6,indicator_F,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group2,6,indicator_F,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group2,6,indicator_F,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group2,6,indicator_F,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group2,6,indicator_F,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group2,6,indicator_F,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group2,6,indicator_F,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group2,6,indicator_F,48.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group2,6,indicator_F,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group2,6,indicator_F,53.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group2,6,indicator_F,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group2,6,indicator_F,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group2,6,indicator_F,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group3,7,indicator_G,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group3,7,indicator_G,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group3,7,indicator_G,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group3,7,indicator_G,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group3,7,indicator_G,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group3,7,indicator_G,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group3,7,indicator_G,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group3,7,indicator_G,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group3,7,indicator_G,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group3,7,indicator_G,0.823529411764706,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group3,7,indicator_G,12.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group3,7,indicator_G,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group3,7,indicator_G,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group3,7,indicator_G,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group3,7,indicator_G,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group3,7,indicator_G,36.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group3,7,indicator_G,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group3,7,indicator_G,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group3,7,indicator_G,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group3,7,indicator_G,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group3,7,indicator_G,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group3,7,indicator_G,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group3,7,indicator_G,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group3,7,indicator_G,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group3,7,indicator_G,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group3,7,indicator_G,24.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group3,7,indicator_G,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group3,7,indicator_G,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group3,7,indicator_G,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group3,7,indicator_G,8.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group3,7,indicator_G,50.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group3,7,indicator_G,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group3,7,indicator_G,29.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group3,7,indicator_G,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group3,7,indicator_G,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
"Bonaire, Sint Eustatius and Saba",BES,group3,7,indicator_G,21.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brazil,BRA,group3,7,indicator_G,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
China,CHN,group3,7,indicator_G,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahamas,BHS,group3,7,indicator_G,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bhutan,BTN,group3,7,indicator_G,19.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bouvet Island,BVT,group3,7,indicator_G,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Botswana,BWA,group3,7,indicator_G,33.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belarus,BLR,group3,7,indicator_G,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belize,BLZ,group3,7,indicator_G,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Colombia,COL,group3,7,indicator_G,45.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Clipperton Island,CPT,group3,7,indicator_G,34.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Costa Rica,CRI,group3,7,indicator_G,17.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Greenland,GRL,group3,7,indicator_G,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Gambia,GMB,group3,7,indicator_G,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Guinea,GIN,group3,7,indicator_G,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
United Arab Emirates,ARE,group3,8,indicator_H,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Afghanistan,AFG,group3,8,indicator_H,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antigua and Barbuda,ATG,group3,8,indicator_H,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Anguilla,AIA,group3,8,indicator_H,38.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Albania,ALB,group3,8,indicator_H,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Armenia,ARM,group3,8,indicator_H,46.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Angola,AGO,group3,8,indicator_H,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Argentina,ARG,group3,8,indicator_H,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
American Samoa,ASM,group3,8,indicator_H,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Austria,AUT,group3,8,indicator_H,14.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cuba,CUB,group3,8,indicator_H,39.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cape Verde,CPV,group3,8,indicator_H,22.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Curaçao,CUW,group3,8,indicator_H,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Antarctica,ATA,group3,8,indicator_H,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Andorra,AND,group3,8,indicator_H,43.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Christmas Island,CXR,group3,8,indicator_H,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cyprus,CYP,group3,8,indicator_H,44.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Czechia,CZE,group3,8,indicator_H,23.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Cameroon,CMR,group3,8,indicator_H,40.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Australia,AUS,group3,8,indicator_H,16.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Aruba,ABW,group3,8,indicator_H,41.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Azerbaijan,AZE,group3,8,indicator_H,25.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bosnia and Herzegovina,BIH,group3,8,indicator_H,31.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Barbados,BRB,group3,8,indicator_H,20.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bangladesh,BGD,group3,8,indicator_H,48.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Belgium,BEL,group3,8,indicator_H,35.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burkina Faso,BFA,group3,8,indicator_H,26.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bulgaria,BGR,group3,8,indicator_H,32.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bahrain,BHR,group3,8,indicator_H,7.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Burundi,BDI,group3,8,indicator_H,1.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Benin,BEN,group3,8,indicator_H,28.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Saint Barthélemy,BLM,group3,8,indicator_H,18.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bermuda,BMU,group3,8,indicator_H,30.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Brunei,BRN,group3,8,indicator_H,37.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
Bolivia,BOL,group3,8,indicator_H,12.8235294117647,https://www.eui.eu/research-hub?id=gifi-global-initiative-on-the-future-of-the-internet-,check
